x,y,z
38.0,43.400000000000006,0.0
18.4,28.8,7.402
38.0,44.0,0.0
18.4,29.6,7.354
38.0,44.8,0.0
63.400000000000006,49.8,0.0
38.0,45.400000000000006,0.0
18.4,30.4,6.843
18.4,31.0,6.579
38.0,46.2,0.0
18.4,31.8,6.319
38.0,47.0,0.0
18.4,32.4,6.056
38.0,47.6,0.0
18.4,33.2,5.593
38.0,48.400000000000006,0.067
38.0,49.0,0.0
18.4,34.0,5.048
18.4,34.6,4.64
38.0,49.8,0.0
18.4,35.4,4.034
18.4,36.0,3.589
18.4,36.8,2.961
18.4,37.6,2.384
72.60000000000001,31.0,0.785
18.4,38.2,1.823
18.4,39.0,1.198
18.4,39.6,0.71
18.4,40.400000000000006,-0.054
18.4,41.2,0.0
18.4,41.8,0.0
18.4,42.6,0.0
18.4,43.400000000000006,0.0
18.4,44.0,0.0
18.4,44.8,0.0
72.60000000000001,32.4,0.696
18.4,45.400000000000006,0.0
18.4,46.2,0.0
18.4,47.0,0.0
18.4,47.6,0.0
18.4,48.400000000000006,0.0
18.4,49.0,0.0
18.4,49.8,0.0
77.2,32.4,0.0
64.60000000000001,0.0,0.0
64.60000000000001,0.8,0.34
64.60000000000001,1.4,0.812
64.60000000000001,2.2,1.266
64.60000000000001,2.8000000000000003,1.692
64.60000000000001,3.6,2.294
64.60000000000001,4.4,2.816
64.60000000000001,5.0,3.134
64.60000000000001,5.800000000000001,3.64
64.60000000000001,6.4,4.098
64.60000000000001,7.2,4.592
64.60000000000001,8.0,5.119
64.60000000000001,8.6,5.485
64.60000000000001,9.4,6.116
64.60000000000001,10.2,6.569
64.60000000000001,10.8,6.944
64.60000000000001,11.6,7.541
64.60000000000001,12.2,7.921
64.60000000000001,13.0,8.412
64.60000000000001,13.8,8.464
64.60000000000001,14.4,8.573
45.0,0.0,0.0
64.60000000000001,15.2,8.468
64.60000000000001,15.8,8.318
45.0,0.8,0.36
45.0,1.4,0.662
64.60000000000001,16.6,8.145
45.0,2.2,1.018
64.60000000000001,17.400000000000002,8.047
45.0,2.8000000000000003,1.372
64.60000000000001,18.0,8.121
45.0,3.6,1.784
64.60000000000001,18.8,8.131
64.60000000000001,19.4,8.015
45.0,4.4,2.212
45.0,5.0,2.482
64.60000000000001,20.200000000000003,8.057
45.0,5.800000000000001,2.936
64.60000000000001,21.0,7.998
45.0,6.4,3.192
64.60000000000001,21.6,7.986
45.0,7.2,3.632
64.60000000000001,22.4,7.929
64.60000000000001,23.0,7.93
45.0,8.0,4.091
45.0,8.6,4.341
64.60000000000001,23.8,8.002
45.0,9.4,4.813
64.60000000000001,24.6,7.933
64.60000000000001,25.200000000000003,7.79
45.0,10.2,5.104
45.0,10.8,5.49
64.60000000000001,26.0,7.59
45.0,11.6,5.916
64.60000000000001,26.8,7.456
45.0,12.2,6.213
64.60000000000001,27.4,7.428
45.0,13.0,6.574
64.60000000000001,28.200000000000003,7.263
64.60000000000001,28.8,7.186
45.0,13.8,6.993
45.0,14.4,7.346
64.60000000000001,29.6,6.927
25.4,0.0,0.0
45.0,15.2,7.749
64.60000000000001,30.4,6.688
45.0,15.8,8.041
25.4,0.8,0.359
64.60000000000001,31.0,6.552
25.4,1.4,0.674
45.0,16.6,8.521
64.60000000000001,31.8,6.052
64.60000000000001,32.4,5.708
25.4,2.2,1.208
45.0,17.400000000000002,8.903
25.4,2.8000000000000003,1.491
45.0,18.0,9.198
64.60000000000001,33.2,5.361
25.4,3.6,2.064
45.0,18.8,8.911
64.60000000000001,34.0,4.923
45.0,19.4,8.884
25.4,4.4,2.536
64.60000000000001,34.6,4.449
25.4,5.0,2.843
45.0,20.200000000000003,8.851
64.60000000000001,35.4,3.716
64.60000000000001,36.0,3.195
25.4,5.800000000000001,3.297
45.0,21.0,8.636
25.4,6.4,3.707
45.0,21.6,8.72
64.60000000000001,36.8,2.493
25.4,7.2,4.127
45.0,22.4,8.935
64.60000000000001,37.6,1.733
45.0,23.0,8.806
25.4,8.0,4.637
64.60000000000001,38.2,1.512
25.4,8.6,5.014
45.0,23.8,8.58
64.60000000000001,39.0,0.719
64.60000000000001,39.6,0.363
25.4,9.4,5.558
45.0,24.6,8.222
45.0,25.200000000000003,8.278
25.4,10.2,5.921
64.60000000000001,40.400000000000006,0.096
25.4,10.8,6.28
45.0,26.0,8.359
64.60000000000001,41.2,0.0
64.60000000000001,41.8,0.078
25.4,11.6,6.816
45.0,26.8,8.459
25.4,12.2,7.13
45.0,27.4,8.585
64.60000000000001,42.6,0.073
25.4,13.0,7.657
45.0,28.200000000000003,8.609
64.60000000000001,43.400000000000006,0.108
45.0,28.8,8.397
25.4,13.8,8.125
64.60000000000001,44.0,0.0
72.60000000000001,48.400000000000006,0.0
25.4,14.4,8.501
45.0,29.6,7.997
64.60000000000001,44.8,0.0
64.60000000000001,45.400000000000006,0.0
5.800000000000001,0.0,0.0
25.4,15.2,8.945
45.0,30.4,7.33
25.4,15.8,9.357
5.800000000000001,0.8,0.0
45.0,31.0,6.984
64.60000000000001,46.2,0.068
5.800000000000001,1.4,0.0
25.4,16.6,9.632
45.0,31.8,6.259
45.0,32.4,5.739
5.800000000000001,2.2,0.0
25.4,17.400000000000002,9.653
64.60000000000001,47.0,0.0
5.800000000000001,2.8000000000000003,0.0
25.4,18.0,9.755
45.0,33.2,4.873
64.60000000000001,47.6,0.0
5.800000000000001,3.6,0.018
25.4,18.8,9.775
45.0,34.0,4.249
25.4,19.4,9.811
5.800000000000001,4.4,0.006
45.0,34.6,3.636
64.60000000000001,49.0,0.0
5.800000000000001,5.0,0.221
25.4,20.200000000000003,9.68
45.0,35.4,3.055
45.0,36.0,2.657
5.800000000000001,5.800000000000001,0.32
25.4,21.0,9.612
72.60000000000001,49.8,0.0
5.800000000000001,6.4,0.354
25.4,21.6,9.472
45.0,36.8,1.961
5.800000000000001,7.2,0.224
25.4,22.4,9.32
45.0,37.6,1.331
25.4,23.0,9.224
5.800000000000001,8.0,0.364
45.0,38.2,1.153
5.800000000000001,8.6,0.449
25.4,23.8,9.215
45.0,39.0,0.603
45.0,39.6,0.184
5.800000000000001,9.4,0.441
25.4,24.6,9.042
25.4,25.200000000000003,8.983
5.800000000000001,10.2,0.27
45.0,40.400000000000006,0.078
5.800000000000001,10.8,0.042
25.4,26.0,8.794
45.0,41.2,0.103
45.0,41.8,0.0
5.800000000000001,11.6,-0.045
25.4,26.8,8.804
5.800000000000001,12.2,0.088
25.4,27.4,8.777
45.0,42.6,0.073
5.800000000000001,13.0,0.0
25.4,28.200000000000003,9.017
45.0,43.400000000000006,0.0
25.4,28.8,8.779
5.800000000000001,13.8,0.0
45.0,44.0,0.108
5.800000000000001,14.4,0.121
25.4,29.6,8.247
45.0,44.8,0.076
45.0,45.400000000000006,0.0
5.800000000000001,15.2,0.092
25.4,30.4,7.691
5.800000000000001,15.8,0.069
25.4,31.0,7.262
45.0,46.2,0.0
5.800000000000001,16.6,0.108
25.4,31.8,6.733
45.0,47.0,0.0
25.4,32.4,6.247
5.800000000000001,17.400000000000002,0.15
45.0,47.6,0.0
5.800000000000001,18.0,0.077
25.4,33.2,5.346
45.0,48.400000000000006,0.0
45.0,49.0,0.0
5.800000000000001,18.8,0.123
25.4,34.0,4.444
5.800000000000001,19.4,0.114
25.4,34.6,4.108
45.0,49.8,0.0
5.800000000000001,20.200000000000003,0.075
25.4,35.4,3.478
25.4,36.0,3.027
5.800000000000001,21.0,0.0
5.800000000000001,21.6,0.0
25.4,36.8,2.401
5.800000000000001,22.4,0.133
25.4,37.6,1.815
5.800000000000001,23.0,0.103
25.4,38.2,1.446
5.800000000000001,23.8,0.0
25.4,39.0,0.952
25.4,39.6,0.555
5.800000000000001,24.6,0.089
62.2,48.400000000000006,0.0
5.800000000000001,25.200000000000003,0.072
25.4,40.400000000000006,0.0
5.800000000000001,26.0,0.123
25.4,41.2,0.104
25.4,41.8,0.0
5.800000000000001,26.8,0.0
5.800000000000001,27.4,0.13
25.4,42.6,0.0
5.800000000000001,28.200000000000003,0.126
25.4,43.400000000000006,0.081
5.800000000000001,28.8,0.127
25.4,44.0,0.0
5.800000000000001,29.6,0.125
25.4,44.8,0.0
25.4,45.400000000000006,0.076
5.800000000000001,30.4,0.107
5.800000000000001,31.0,0.0
25.4,46.2,0.0
5.800000000000001,31.8,0.0
25.4,47.0,0.0
62.2,49.8,0.0
5.800000000000001,32.4,0.069
25.4,47.6,0.0
5.800000000000001,33.2,0.0
25.4,48.400000000000006,0.0
25.4,49.0,0.0
5.800000000000001,34.0,0.0
5.800000000000001,34.6,0.106
25.4,49.8,0.0
5.800000000000001,35.4,0.09
5.800000000000001,36.0,0.102
5.800000000000001,36.8,0.0
5.800000000000001,37.6,0.08
5.800000000000001,38.2,0.081
5.800000000000001,39.0,0.0
5.800000000000001,39.6,0.075
5.800000000000001,40.400000000000006,0.081
5.800000000000001,41.2,0.076
5.800000000000001,41.8,0.0
5.800000000000001,42.6,0.076
5.800000000000001,43.400000000000006,0.0
5.800000000000001,44.0,0.07
5.800000000000001,44.8,0.0
5.800000000000001,45.400000000000006,0.0
5.800000000000001,46.2,0.0
5.800000000000001,47.0,0.0
5.800000000000001,47.6,0.0
5.800000000000001,48.400000000000006,0.0
5.800000000000001,49.0,0.0
5.800000000000001,49.8,0.0
12.6,0.0,0.0
12.6,0.8,0.389
12.6,1.4,0.678
12.6,2.2,1.215
12.6,2.8000000000000003,1.575
12.6,3.6,2.076
12.6,4.4,2.535
71.60000000000001,0.0,0.0
12.6,5.0,2.903
71.60000000000001,0.8,0.525
12.6,5.800000000000001,3.379
71.60000000000001,1.4,0.983
12.6,6.4,3.866
71.60000000000001,2.2,1.544
12.6,7.2,4.346
71.60000000000001,2.8000000000000003,2.001
12.6,8.0,4.464
71.60000000000001,3.6,2.628
12.6,8.6,4.525
71.60000000000001,4.4,3.236
12.6,9.4,4.629
71.60000000000001,5.0,3.379
12.6,10.2,4.513
71.60000000000001,5.800000000000001,3.183
12.6,10.8,4.457
71.60000000000001,6.4,3.123
12.6,11.6,4.376
71.60000000000001,7.2,3.305
12.6,12.2,4.5
71.60000000000001,8.0,3.499
12.6,13.0,4.334
71.60000000000001,8.6,3.458
12.6,13.8,4.456
71.60000000000001,9.4,3.583
12.6,14.4,4.398
71.60000000000001,10.2,3.377
12.6,15.2,4.337
71.60000000000001,10.8,2.914
12.6,15.8,4.418
71.60000000000001,11.6,2.849
12.6,16.6,4.093
71.60000000000001,12.2,2.819
12.6,17.400000000000002,3.829
71.60000000000001,13.0,2.31
12.6,18.0,3.896
71.60000000000001,13.8,2.61
12.6,18.8,3.77
71.60000000000001,14.4,2.783
12.6,19.4,3.867
52.0,0.0,0.0
71.60000000000001,15.2,2.406
12.6,20.200000000000003,3.953
52.0,0.8,0.316
71.60000000000001,15.8,1.934
12.6,21.0,4.005
52.0,1.4,0.611
71.60000000000001,16.6,1.779
12.6,21.6,4.147
52.0,2.2,1.033
71.60000000000001,17.400000000000002,2.315
12.6,22.4,3.688
52.0,2.8000000000000003,1.258
71.60000000000001,18.0,2.003
12.6,23.0,3.974
52.0,3.6,1.687
71.60000000000001,18.8,2.037
12.6,23.8,3.715
52.0,4.4,2.072
71.60000000000001,19.4,2.502
12.6,24.6,3.808
52.0,5.0,2.401
71.60000000000001,20.200000000000003,2.263
12.6,25.200000000000003,3.54
52.0,5.800000000000001,2.737
71.60000000000001,21.0,1.917
12.6,26.0,3.721
52.0,6.4,3.121
71.60000000000001,21.6,2.363
12.6,26.8,3.485
52.0,7.2,3.539
71.60000000000001,22.4,1.954
12.6,27.4,3.294
52.0,8.0,3.833
71.60000000000001,23.0,1.533
12.6,28.200000000000003,3.609
52.0,8.6,4.242
71.60000000000001,23.8,1.616
12.6,28.8,3.862
52.0,9.4,4.569
71.60000000000001,24.6,2.018
12.6,29.6,3.762
52.0,10.2,4.998
71.60000000000001,25.200000000000003,2.216
12.6,30.4,3.69
52.0,10.8,5.289
71.60000000000001,26.0,2.157
12.6,31.0,3.422
52.0,11.6,5.733
71.60000000000001,26.8,1.578
12.6,31.8,3.129
52.0,12.2,6.045
71.60000000000001,27.4,1.806
12.6,32.4,2.873
52.0,13.0,6.345
71.60000000000001,28.200000000000003,1.264
12.6,33.2,2.503
52.0,13.8,6.84
71.60000000000001,28.8,1.299
12.6,34.0,2.544
52.0,14.4,7.057
71.60000000000001,29.6,1.427
12.6,34.6,2.431
32.4,0.0,0.0
52.0,15.2,7.458
71.60000000000001,30.4,1.609
12.6,35.4,2.247
32.4,0.8,0.368
52.0,15.8,7.808
12.6,36.0,2.104
32.4,1.4,0.871
52.0,16.6,8.211
71.60000000000001,31.0,1.592
12.6,36.8,1.715
32.4,2.2,1.417
52.0,17.400000000000002,8.522
71.60000000000001,31.8,1.419
12.6,37.6,1.243
32.4,2.8000000000000003,1.843
52.0,18.0,8.836
12.6,38.2,0.8
32.4,3.6,2.347
52.0,18.8,9.296
71.60000000000001,33.2,1.279
12.6,39.0,0.436
32.4,4.4,2.902
52.0,19.4,9.201
12.6,39.6,0.066
32.4,5.0,3.288
52.0,20.200000000000003,8.827
71.60000000000001,34.0,1.537
12.6,40.400000000000006,0.0
32.4,5.800000000000001,3.828
52.0,21.0,8.717
71.60000000000001,35.4,1.342
12.6,41.2,0.0
32.4,6.4,4.318
52.0,21.6,8.963
12.6,41.8,0.11
32.4,7.2,4.849
52.0,22.4,9.001
71.60000000000001,36.8,1.121
12.6,42.6,0.0
32.4,8.0,5.384
52.0,23.0,8.751
71.60000000000001,37.6,0.611
12.6,43.400000000000006,0.0
32.4,8.6,5.747
52.0,23.8,8.597
12.6,44.0,0.073
32.4,9.4,6.389
52.0,24.6,8.798
71.60000000000001,39.0,0.16
12.6,44.8,0.0
32.4,10.2,6.921
52.0,25.200000000000003,8.68
12.6,45.400000000000006,0.083
32.4,10.8,7.3
52.0,26.0,8.539
71.60000000000001,40.400000000000006,0.075
12.6,46.2,0.0
32.4,11.6,7.799
52.0,26.8,8.449
71.60000000000001,41.2,0.088
12.6,47.0,0.0
32.4,12.2,8.215
52.0,27.4,8.594
12.6,47.6,0.074
32.4,13.0,8.836
52.0,28.200000000000003,8.756
71.60000000000001,42.6,0.0
12.6,48.400000000000006,0.0
32.4,13.8,9.334
52.0,28.8,8.59
12.6,49.0,0.0
32.4,14.4,9.711
52.0,29.6,8.119
71.60000000000001,43.400000000000006,0.115
12.6,49.8,0.0
32.4,15.2,9.723
52.0,30.4,7.701
71.60000000000001,44.8,0.0
32.4,15.8,9.672
52.0,31.0,7.21
71.60000000000001,45.400000000000006,0.0
71.60000000000001,46.2,0.097
32.4,16.6,9.796
52.0,31.8,6.6
71.60000000000001,47.0,0.0
52.0,32.4,6.064
32.4,17.400000000000002,9.477
71.60000000000001,47.6,0.0
32.4,18.0,9.155
52.0,33.2,5.414
71.60000000000001,48.400000000000006,0.0
71.60000000000001,49.0,0.0
32.4,18.8,9.049
52.0,34.0,4.796
32.4,19.4,9.185
52.0,34.6,4.139
71.60000000000001,49.8,0.0
32.4,20.200000000000003,8.996
52.0,35.4,3.639
52.0,36.0,2.986
32.4,21.0,8.971
32.4,21.6,9.193
52.0,36.8,2.098
32.4,22.4,9.274
52.0,37.6,1.362
32.4,23.0,8.83
52.0,38.2,0.772
32.4,23.8,8.924
52.0,39.0,0.499
52.0,39.6,0.14
32.4,24.6,9.102
32.4,25.200000000000003,8.969
52.0,40.400000000000006,0.096
32.4,26.0,8.517
52.0,41.2,0.117
52.0,41.8,0.0
32.4,26.8,8.57
32.4,27.4,8.623
52.0,42.6,0.101
32.4,28.200000000000003,8.833
52.0,43.400000000000006,0.0
32.4,28.8,8.543
52.0,44.0,0.104
32.4,29.6,7.998
52.0,44.8,0.0
52.0,45.400000000000006,0.0
32.4,30.4,7.563
32.4,31.0,7.168
52.0,46.2,0.0
78.4,0.0,0.0
32.4,31.8,6.601
52.0,47.0,0.0
78.4,0.8,0.0
32.4,32.4,6.124
52.0,47.6,0.0
78.4,1.4,0.0
32.4,33.2,5.472
52.0,48.400000000000006,0.0
78.4,2.2,0.0
52.0,49.0,0.0
32.4,34.0,4.859
78.4,2.8000000000000003,0.0
32.4,34.6,4.344
52.0,49.8,0.0
78.4,3.6,0.0
32.4,35.4,3.48
78.4,4.4,0.0
32.4,36.0,3.048
78.4,5.0,0.0
32.4,36.8,2.625
78.4,5.800000000000001,0.0
32.4,37.6,2.187
78.4,6.4,0.0
32.4,38.2,1.639
78.4,7.2,0.0
32.4,39.0,0.889
78.4,8.0,0.0
32.4,39.6,0.464
78.4,8.6,0.0
32.4,40.400000000000006,0.128
78.4,9.4,0.0
32.4,41.2,0.14
78.4,10.2,0.0
32.4,41.8,0.0
78.4,10.8,0.0
32.4,42.6,0.0
78.4,11.6,0.0
32.4,43.400000000000006,0.092
78.4,12.2,0.0
32.4,44.0,0.0
78.4,13.0,0.0
32.4,44.8,0.0
78.4,13.8,0.0
32.4,45.400000000000006,0.0
78.4,14.4,0.0
32.4,46.2,0.0
58.8,0.0,0.0
78.4,15.2,0.0
32.4,47.0,0.097
58.8,0.8,0.385
78.4,15.8,0.0
32.4,47.6,0.0
58.8,1.4,0.705
78.4,16.6,0.0
32.4,48.400000000000006,0.0
58.8,2.2,1.065
78.4,17.400000000000002,0.0
32.4,49.0,0.0
58.8,2.8000000000000003,1.404
78.4,18.0,0.0
32.4,49.8,0.0
58.8,3.6,1.812
78.4,18.8,0.0
78.4,19.4,0.0
58.8,4.4,2.303
58.8,5.0,2.671
78.4,20.200000000000003,0.0
58.8,5.800000000000001,3.115
78.4,21.0,0.0
58.8,6.4,3.444
78.4,21.6,0.0
58.8,7.2,3.836
78.4,22.4,0.0
78.4,23.0,0.0
58.8,8.0,4.346
58.8,8.6,4.683
78.4,23.8,0.0
58.8,9.4,5.096
78.4,24.6,0.0
78.4,25.200000000000003,0.0
58.8,10.2,5.49
58.8,10.8,5.835
78.4,26.0,0.0
58.8,11.6,6.317
78.4,26.8,0.0
58.8,12.2,6.66
78.4,27.4,0.0
58.8,13.0,7.005
78.4,28.200000000000003,0.0
78.4,28.8,0.0
58.8,13.8,7.525
58.8,14.4,7.789
78.4,29.6,0.0
39.2,0.0,0.0
58.8,15.2,8.208
78.4,30.4,0.0
58.8,15.8,8.553
39.2,0.8,0.33
78.4,31.0,0.0
39.2,1.4,0.725
58.8,16.6,9.006
78.4,31.8,0.0
78.4,32.4,0.0
39.2,2.2,1.071
58.8,17.400000000000002,9.526
39.2,2.8000000000000003,1.416
58.8,18.0,9.592
78.4,33.2,0.0
39.2,3.6,1.89
58.8,18.8,9.614
78.4,34.0,0.0
58.8,19.4,9.517
39.2,4.4,2.376
78.4,34.6,0.0
39.2,5.0,2.607
58.8,20.200000000000003,9.39
78.4,35.4,0.0
78.4,36.0,0.0
39.2,5.800000000000001,3.049
58.8,21.0,9.453
39.2,6.4,3.41
58.8,21.6,9.561
78.4,36.8,0.0
39.2,7.2,3.894
58.8,22.4,9.379
78.4,37.6,0.0
58.8,23.0,9.228
39.2,8.0,4.369
78.4,38.2,0.0
39.2,8.6,4.659
58.8,23.8,9.167
78.4,39.0,0.0
78.4,39.6,0.0
39.2,9.4,5.029
58.8,24.6,9.232
58.8,25.200000000000003,8.982
39.2,10.2,5.531
78.4,40.400000000000006,0.0
39.2,10.8,5.819
58.8,26.0,8.777
78.4,41.2,0.0
78.4,41.8,0.0
39.2,11.6,6.254
58.8,26.8,8.773
39.2,12.2,6.65
58.8,27.4,8.74
78.4,42.6,0.0
39.2,13.0,7.079
58.8,28.200000000000003,8.675
78.4,43.400000000000006,0.0
58.8,28.8,8.562
39.2,13.8,7.456
78.4,44.0,0.0
39.2,14.4,7.839
58.8,29.6,8.066
78.4,44.8,0.0
78.4,45.400000000000006,0.0
19.6,0.0,0.0
39.2,15.2,8.307
58.8,30.4,7.382
39.2,15.8,8.673
19.6,0.8,0.321
58.8,31.0,7.055
78.4,46.2,0.0
19.6,1.4,0.743
39.2,16.6,9.007
58.8,31.8,6.311
58.8,32.4,5.979
19.6,2.2,1.19
39.2,17.400000000000002,9.45
78.4,47.0,0.0
19.6,2.8000000000000003,1.543
39.2,18.0,9.494
58.8,33.2,5.35
78.4,47.6,0.0
19.6,3.6,2.012
39.2,18.8,9.21
58.8,34.0,4.606
39.2,19.4,9.276
19.6,4.4,2.513
58.8,34.6,4.119
78.4,49.0,0.0
19.6,5.0,2.807
39.2,20.200000000000003,9.14
58.8,35.4,3.364
58.8,36.0,2.754
19.6,5.800000000000001,3.35
39.2,21.0,8.86
19.6,6.4,3.742
39.2,21.6,8.905
58.8,36.8,2.291
19.6,7.2,4.227
39.2,22.4,9.199
58.8,37.6,1.608
39.2,23.0,9.126
19.6,8.0,4.691
58.8,38.2,1.176
19.6,8.6,4.965
39.2,23.8,8.821
58.8,39.0,0.626
58.8,39.6,0.149
19.6,9.4,5.483
39.2,24.6,8.518
39.2,25.200000000000003,8.462
19.6,10.2,5.902
58.8,40.400000000000006,0.0
19.6,10.8,6.35
39.2,26.0,8.149
58.8,41.2,0.074
58.8,41.8,0.121
19.6,11.6,6.723
39.2,26.8,7.995
19.6,12.2,7.155
39.2,27.4,8.054
58.8,42.6,0.119
19.6,13.0,7.636
39.2,28.200000000000003,8.533
58.8,43.400000000000006,0.074
39.2,28.8,8.31
19.6,13.8,8.096
19.6,14.4,8.138
58.8,45.400000000000006,0.0
